RecordID,d_1,d_15,d_16,d_2,d_20,d_21,d_3,d_4,d_5,d_6,d_7,d_8,Intention_to_leave,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_2,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28,q_29,q_3,q_30,q_31,q_32,q_33,q_34,q_35,q_36,q_37,q_38,q_39,q_4,q_40,q_41,q_42,q_43,q_44,q_45,q_46,q_47,q_48,q_49,q_5,q_50,q_51,q_52,q_53,q_54,q_55,q_6,q_7,q_8,q_9
23438,2,2,4,1,7,,1,1,11,2,1,1,1,2,4,4,2,2,2,2,2,4,3,2,4,3,3,3,2,4,5,3,4,2,2,3,2,4,3,5,4,3,3,3,2,2,4,2,2,3,3,3,3,3,3,3,5,3,3,3,3,3,3,5,3,5,4
23439,4,5,,1,6,1,,,,2,,1,1,1,5,5,5,3,2,1,3,5,4,1,2,5,3,3,5,5,5,5,,,1,,,,5,5,2,3,4,3,5,2,5,1,5,5,5,5,5,5,5,5,2,5,5,5,5,5,3,2,2,5,1
2344,5,5,4,1,6,2,,,,1,2,1,1,5,1,5,1,5,4,1,5,1,4,1,4,4,4,3,2,4,2,4,,,2,,,,5,2,1,5,1,2,1,2,4,2,5,5,5,5,5,4,5,5,4,5,5,5,1,5,5,4,4,5,1
23440,2,2,4,1,1,5,,2,13,2,1,1,0,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
23441,4,2,4,2,26,1,1,2,1,2,2,,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,,,2,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
23442,3,4,4,1,1,3,2,2,1,2,1,1,0,1,1,2,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2,1,,,1,,,,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1
23443,2,2,4,1,7,2,2,2,1,1,,1,1,3,2,2,1,4,2,1,3,1,3,1,1,2,3,3,3,3,1,4,5,5,3,5,5,5,1,3,4,5,1,1,1,1,3,2,3,1,3,5,3,3,2,1,3,4,1,5,4,5,5,1,1,5,1
23444,5,5,,1,1,,1,2,,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1
23445,1,2,4,2,26,1,2,2,1,2,2,,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1
23446,5,2,4,1,8,1,2,2,1,2,1,1,1,4,5,4,4,3,5,3,4,3,5,2,5,4,4,4,4,4,4,2,,,3,,,,3,3,2,3,4,4,2,5,3,4,3,3,4,4,4,2,2,3,3,4,2,2,2,4,3,3,3,5,4
23447,2,1,4,1,,1,1,2,1,2,1,,0,4,3,3,2,4,3,5,3,3,4,2,3,3,3,1,3,3,2,2,,,2,,,,2,3,3,3,3,3,2,3,3,2,3,3,2,3,3,3,3,3,2,4,3,3,2,3,3,2,2,3,2
23448,5,4,4,1,2,2,2,2,1,2,2,1,0,1,1,1,1,2,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,3,1,3,3,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,3,1
23449,1,2,4,2,26,2,2,2,1,2,1,,1,2,2,2,1,1,2,4,2,1,2,1,2,1,2,1,1,2,2,1,,,1,,,,1,1,2,1,1,2,1,1,2,1,1,1,2,1,2,2,1,2,1,2,1,2,1,1,2,2,2,4,1
2345,2,2,2,1,,1,2,2,1,2,1,1,1,1,4,2,1,1,2,1,1,1,2,1,2,1,2,3,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
23450,5,1,4,1,1,1,2,2,1,2,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1
23451,4,3,4,2,34,1,1,1,1,2,1,,1,2,4,2,3,2,3,2,2,2,2,2,1,2,2,1,2,2,1,2,,,2,,,,1,2,2,2,2,1,4,1,1,1,3,1,3,3,3,3,2,2,1,5,2,3,1,2,4,1,2,4,3
23452,1,1,4,1,7,3,2,2,10,2,1,1,1,4,2,3,2,2,2,2,2,2,3,2,2,1,2,2,2,2,1,2,,,2,,,,2,1,2,3,2,2,1,2,2,1,2,1,2,2,3,2,1,2,2,2,2,2,2,1,2,2,2,4,1
23453,4,6,,1,7,5,,2,1,1,1,1,0,2,2,4,2,2,1,2,1,1,2,2,4,2,2,1,1,2,4,1,,,1,,,,3,4,2,2,2,1,1,1,2,1,2,4,2,4,4,1,2,2,1,2,4,1,2,1,1,2,2,2,4
23454,2,1,1,1,1,2,2,2,1,2,1,1,1,3,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2
23455,2,2,,1,1,3,2,2,1,2,2,1,1,3,2,2,2,4,2,2,2,3,2,1,2,4,2,3,1,1,1,1,4,3,2,5,4,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,3,1,2,2,2,2,2
23456,3,4,,1,25,4,2,2,,1,,3,1,4,1,2,4,2,2,2,1,1,2,2,2,2,1,3,1,2,2,2,,,2,,,,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,2,1,1,3,2
23457,3,2,4,1,7,1,2,2,,2,2,1,0,1,3,3,1,2,3,1,1,3,2,1,2,2,1,2,1,1,1,1,,,1,,,,1,1,2,1,3,2,1,2,2,4,1,3,3,3,2,1,2,1,1,4,3,1,1,4,1,3,3,3,1
23458,1,2,4,2,26,1,2,2,1,2,1,,0,1,2,4,2,1,1,4,2,1,2,1,2,2,2,4,1,1,1,1,,,1,,,,1,1,2,2,2,2,2,2,2,4,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,3,1,3,1
23459,3,3,,1,,3,2,2,14,2,2,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
2346,2,3,4,1,1,2,1,2,1,1,1,1,1,3,5,2,1,1,1,1,4,1,1,1,2,2,1,1,1,1,1,2,3,3,1,3,3,3,2,2,1,5,4,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,3,2,3,2,1,4,1
23460,3,5,4,1,6,1,2,2,1,1,2,1,1,1,2,2,1,1,2,1,2,2,2,1,3,1,2,2,1,1,1,1,,,2,,,,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,1,1,2,2,1,2,1,1,2,2,3,1
23461,3,5,4,2,32,2,1,2,1,1,2,,0,3,1,1,3,3,1,5,1,2,1,1,2,1,2,1,2,3,2,2,,,1,,,,2,2,2,1,1,1,4,1,1,1,1,3,3,3,2,2,3,3,1,3,3,4,1,1,4,1,1,4,1
23462,6,4,4,1,7,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23463,4,2,4,1,3,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,4,2,2,1,1,1,1,4,3,2,3,2,4,2,1,2,4,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2
23464,5,5,,1,1,1,2,2,14,1,2,1,0,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
23465,3,1,,2,26,2,2,2,1,2,1,,0,2,1,2,2,3,2,1,1,3,2,2,3,1,2,4,1,1,2,2,,,1,,,,1,2,2,1,2,2,1,1,2,4,2,1,1,1,2,2,2,2,2,2,1,1,3,2,2,1,1,3,1
23466,5,1,4,1,2,2,2,2,12,2,2,1,0,1,2,1,1,4,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,4,2,4,1,1,4,1,1,1,1
23467,2,2,4,1,1,6,2,2,1,2,1,1,1,5,5,5,2,2,3,1,4,5,5,2,3,5,3,3,3,3,3,2,3,3,2,3,3,3,3,3,2,5,2,3,5,5,5,2,5,3,4,3,3,3,1,5,5,4,3,5,5,4,5,3,3,5,2
23468,5,1,4,1,7,2,1,2,8,2,2,1,0,3,2,1,3,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,,,1,,,,1,1,3,1,1,1,1,1,3,1,2,3,3,4,3,3,1,3,1,3,2,1,1,3,3,1,1,1,1
23469,2,3,4,1,4,2,2,2,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,1,2,2,3,4,1,3,4,5,3,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1
2347,4,5,,1,4,3,2,2,6,1,1,1,0,5,1,5,5,5,4,1,3,4,5,1,3,5,4,3,1,1,5,5,1,2,1,2,1,3,1,5,5,3,1,1,5,2,5,2,5,5,3,3,4,5,3,1,3,1,5,5,5,4,5,4,1,5,5
23470,3,3,,2,34,4,2,2,13,1,2,,1,2,4,2,1,2,1,4,3,1,2,1,2,2,2,2,1,1,1,1,,,1,,,,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,3,1
23471,4,2,4,1,1,5,1,2,10,2,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,,,1,,,,5,5,5,5,5,5,2,5,5,4,5,5,5,5,5,5,5,5,1,5,5,3,5,5,5,5,5,5,2
23472,2,3,4,1,7,2,2,2,,2,1,1,1,1,3,3,1,4,2,3,1,1,2,1,4,3,3,2,1,1,1,1,,,1,,,,1,1,1,3,1,3,1,3,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,3,2,3,1
23473,5,2,4,1,2,3,2,2,1,2,2,1,0,2,2,2,1,2,2,2,1,1,2,2,1,2,1,4,2,2,2,2,,,1,,,,1,2,1,1,1,1,1,2,2,1,2,1,1,1,2,2,1,2,1,1,2,2,1,4,1,2,2,1,2
23474,1,2,4,1,7,1,2,1,1,2,1,1,1,2,3,2,2,2,2,2,2,3,2,1,2,2,2,4,1,2,1,2,3,3,1,2,4,2,2,1,2,2,2,2,1,2,2,4,3,3,2,3,2,3,3,3,2,3,2,2,3,3,2,3,2,5,1
23475,4,3,,1,2,4,1,,,2,,1,0,5,4,4,4,4,4,4,4,4,2,2,4,4,4,3,4,5,5,5,5,4,2,4,4,4,5,5,4,4,4,5,2,4,5,2,5,4,4,4,5,5,4,4,4,4,5,2,4,4,4,4,4,5,4
23476,5,1,4,1,7,3,2,2,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23477,5,2,4,1,6,1,2,2,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23478,4,2,2,2,32,2,2,2,4,1,2,,0,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,,,1,,,,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,3,2,3,3,1
23479,1,1,4,2,26,1,2,2,1,2,1,,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2348,0,4,4,1,4,2,2,2,,1,,1,1,3,3,3,3,4,3,3,2,3,3,3,2,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3
23480,3,1,,2,27,3,,2,,2,1,,1,2,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,1,1,,,1,,,,1,1,2,1,2,2,1,1,1,3,4,2,1,4,1,1,2,1,1,2,1,1,2,2,1,2,1,2,2
23481,2,2,4,1,1,2,2,2,1,2,2,1,0,2,1,2,1,1,1,1,5,1,3,1,2,1,1,2,1,3,1,4,2,1,1,2,5,5,2,5,1,2,1,2,3,1,1,1,5,3,1,3,4,2,1,2,1,4,4,5,1,1,1,3,1,2,1
23482,2,2,4,2,26,2,2,2,1,2,1,,1,4,2,1,1,1,4,4,4,1,2,1,1,5,1,1,1,4,1,1,,,1,,,,1,1,1,2,2,1,1,2,1,1,1,1,4,2,4,1,1,4,1,2,1,1,1,2,4,1,1,4,1
23483,5,2,2,1,8,2,2,2,1,2,1,1,0,2,3,4,1,4,2,2,1,2,2,1,2,2,3,3,1,1,1,3,,,3,,,,1,2,3,1,1,2,2,1,2,2,2,2,2,3,2,1,2,1,1,3,2,2,2,2,2,2,2,3,1
23484,2,1,4,1,7,2,2,2,7,2,2,1,0,1,1,1,1,1,3,1,1,1,1,1,2,1,1,4,1,1,1,1,,,1,,,,3,1,1,1,3,1,3,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1
23485,3,1,4,1,25,4,1,2,1,1,1,2,0,1,1,1,4,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
23486,1,1,4,1,8,3,2,2,1,2,1,1,1,5,3,4,1,5,5,3,2,5,2,1,1,1,3,3,1,1,1,1,,,1,,,,4,1,5,5,1,2,1,1,3,3,2,5,5,5,5,5,5,5,1,5,5,4,4,3,4,1,2,3,2
23487,2,3,4,1,6,5,2,2,11,2,1,1,1,1,2,1,2,2,2,1,2,1,2,1,2,1,1,2,1,2,1,4,2,4,1,2,1,2,1,2,4,2,1,4,1,1,2,3,1,2,1,2,1,1,1,2,1,5,2,2,1,1,1,1,1,1,1
23488,3,1,,1,1,3,2,2,12,2,2,1,0,2,2,1,4,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1
23489,1,1,,1,7,1,,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,1,2,3,1,1,1,2,2,1
2349,3,6,4,1,6,2,1,,1,2,2,1,0,4,3,4,2,4,2,3,4,3,3,3,3,4,3,3,3,4,3,4,2,3,3,3,3,3,4,3,4,3,3,3,5,4,3,4,3,2,3,4,4,3,2,3,3,4,4,5,3,3,4,3,3,5,2
23490,4,1,4,1,25,2,1,2,,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23491,2,2,4,1,,5,2,2,13,1,1,1,0,4,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,,,1,,,,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,4,2,2,1,1,1,1,1,4,1,1,3,1
23492,2,1,,1,1,2,2,2,,2,,1,0,4,3,3,5,2,2,1,2,1,1,1,2,2,2,1,3,2,3,2,3,2,1,2,4,3,2,3,1,2,2,1,1,2,1,1,2,1,3,4,3,4,4,4,1,4,2,2,4,3,2,1,2,3,2
23493,6,8,4,1,,,,2,,2,2,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,2,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23494,5,1,4,1,25,2,2,2,1,1,1,2,0,1,3,3,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,4,1
23495,1,1,4,1,6,2,2,2,1,2,2,1,0,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
23496,5,6,,1,7,1,2,2,,2,1,1,1,2,2,1,2,1,1,1,3,2,2,2,1,3,2,2,1,1,1,1,,,2,,,,1,1,2,1,2,1,1,2,2,4,1,1,1,2,2,2,2,2,1,2,2,5,2,2,5,1,2,3,2
23497,2,2,4,1,1,1,2,2,1,2,1,1,0,1,1,3,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,4,2,1,1,4,1
23498,1,2,4,1,1,2,2,2,1,2,2,1,0,5,3,4,1,2,3,1,5,1,3,1,5,5,3,3,5,5,3,4,3,4,1,3,3,4,5,4,4,5,1,3,4,5,5,2,5,2,5,5,3,2,3,4,1,5,3,5,4,5,3,5,5,3,2
23499,2,1,4,2,26,2,2,2,1,2,2,,1,4,4,2,1,1,2,1,2,5,2,1,1,4,1,1,1,2,1,1,,,1,,,,1,2,1,1,2,1,5,2,1,1,3,1,2,1,2,2,2,2,1,1,5,5,2,2,1,2,1,3,5
235,3,4,4,1,1,1,2,2,1,1,2,1,1,5,4,3,1,4,2,2,4,5,5,2,3,4,2,3,2,4,1,4,1,3,3,2,3,3,2,2,5,5,2,2,2,2,3,4,5,5,5,5,4,5,5,5,4,5,5,5,5,4,5,3,2,5,2
2350,4,5,4,1,6,3,2,2,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,2,,,2,,,,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2
23500,3,1,1,1,25,6,2,2,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23501,1,1,4,2,26,1,2,2,1,2,2,,0,2,3,2,2,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,,,1,,,,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,3,2
23502,2,2,4,1,,3,2,2,14,2,1,1,1,5,1,2,1,4,5,1,2,2,5,1,5,2,2,4,1,1,1,1,,,1,,,,4,2,2,4,2,1,5,2,5,2,1,2,1,1,1,5,4,2,1,1,5,1,1,5,1,2,1,5,4
23503,3,1,4,1,25,3,2,2,1,1,1,2,1,4,2,4,2,4,2,5,2,2,5,2,4,5,3,3,3,3,2,3,,,2,,,,2,3,4,2,3,4,2,4,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,4,2
23504,1,1,,1,1,2,2,2,1,2,2,1,0,1,3,3,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,3,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,3,1,1,2,3,1,2,1,1,1,1,3,1,1,5,1
23505,2,2,4,1,,2,2,2,2,2,2,1,1,1,1,1,1,2,5,1,2,1,2,1,1,2,1,2,1,2,1,1,,,1,,,,2,1,1,1,1,2,1,1,2,1,2,1,1,1,4,2,1,1,2,1,1,2,1,1,1,1,1,2,1
23506,2,7,4,2,26,4,2,2,14,2,2,,0,2,4,2,1,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,,,1,,,,1,2,2,2,2,2,1,1,2,4,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1
23507,1,2,4,1,6,5,1,2,1,2,2,1,1,5,1,5,5,1,5,1,2,5,5,1,2,2,1,3,2,1,5,5,5,5,1,2,5,4,1,5,2,5,1,1,5,2,2,2,5,2,5,5,2,5,5,5,1,5,5,5,5,2,4,5,2,5,5
23508,1,2,4,2,26,2,2,2,1,2,1,,1,3,2,2,2,3,2,4,2,3,3,2,3,3,2,2,2,3,2,3,,,3,,,,2,2,2,3,2,2,2,3,3,4,2,2,2,4,2,3,3,3,3,4,3,2,3,3,2,3,2,4,2
23509,3,4,4,1,,3,2,2,1,2,2,,1,5,5,5,2,1,5,5,5,1,5,1,1,5,5,3,1,1,1,5,,,1,,,,1,1,5,5,2,1,5,5,5,2,5,1,5,5,5,3,3,5,1,5,5,5,5,1,5,5,1,5,1
2351,4,8,,1,6,,,,7,1,,1,0,5,5,1,2,5,4,2,5,4,5,5,4,5,2,3,1,2,4,4,,,1,,,,1,2,3,2,4,5,1,4,5,2,2,3,2,5,1,2,4,2,1,2,5,4,5,5,2,5,5,5,5
23510,1,1,4,2,30,1,1,2,2,2,1,,0,1,3,4,1,1,1,1,2,3,2,2,2,1,1,1,1,1,1,1,,,2,,,,1,2,2,2,1,2,1,2,3,1,1,1,1,2,3,1,1,3,2,2,1,1,3,1,2,3,2,3,2
23511,2,1,3,2,30,1,2,2,1,2,2,,1,2,3,1,1,1,1,5,1,2,2,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,3,1,1,1,2,4,1,1,1,4,1,2,2,1,2,3,1,1,2,1,1,1,2,3,2
23512,3,3,4,1,,1,1,1,1,2,1,,0,1,1,2,2,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,,,2,,,,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,3,2,1,1,2,1,1,1,1
23513,1,1,4,1,,2,2,2,1,2,1,,0,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,,,2,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2
23514,1,1,4,2,26,2,2,2,10,2,1,,0,1,2,4,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,2,1
23515,2,2,4,1,7,1,2,2,,2,1,1,1,5,5,2,4,2,2,2,4,4,4,2,4,5,2,3,2,5,2,2,,,2,,,,2,2,1,4,4,2,1,3,2,2,4,2,4,5,4,4,4,4,4,5,2,2,5,4,4,4,3,5,2
23516,3,4,,1,7,1,1,2,,2,2,1,0,1,2,1,1,1,1,1,1,3,1,1,2,2,1,4,4,5,5,5,,,1,,,,3,4,1,3,1,1,1,2,2,4,2,1,1,1,1,1,1,1,2,1,2,1,2,1,4,2,4,5,1
23517,4,8,4,1,25,4,2,2,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23518,4,6,0,1,1,1,2,2,9,2,2,1,1,1,1,1,1,4,1,4,1,1,1,1,4,1,1,3,1,1,4,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,4,1,4,1,1,1,4,1,1,1,1,1,1,4,1,4,4,1,1,1,1
23519,3,1,4,2,26,1,1,2,4,2,2,,0,1,1,2,2,1,2,1,1,1,1,1,2,1,1,4,2,1,4,4,,,1,,,,1,1,2,1,1,2,1,1,1,4,2,2,2,2,2,3,4,1,1,2,3,1,2,1,1,1,2,1,1
2352,5,6,4,1,6,1,2,2,1,2,2,1,0,5,3,5,1,2,1,2,3,1,3,1,3,4,3,3,2,3,1,3,1,3,3,3,3,3,5,2,3,3,1,5,2,2,3,4,2,3,3,4,3,3,3,3,3,3,3,3,1,3,4,5,3,3,1
23520,1,2,4,1,6,1,2,2,1,2,2,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,3,2,1,1,1,1,2,1,1,2,1,2,1,1,2,1
23521,1,1,4,2,26,1,2,2,1,2,1,,0,1,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,2,1,1,,,2,,,,2,1,2,2,2,2,1,2,2,4,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,2,2,3,2
23522,5,1,4,1,1,3,2,2,1,2,2,1,0,2,1,2,1,1,2,2,2,2,1,1,2,1,2,2,1,1,1,1,2,2,1,1,1,4,1,2,2,1,2,1,1,1,1,1,1,4,4,4,1,2,2,1,1,4,2,1,2,1,4,1,2,4,1
23523,2,2,4,1,7,1,2,2,1,2,1,1,1,4,2,1,1,1,3,1,3,1,1,1,1,1,3,2,1,1,1,1,4,3,1,1,4,5,2,1,2,3,1,1,2,1,1,1,3,1,1,3,2,1,1,2,3,4,1,2,1,3,4,2,1,3,1
23524,4,5,4,1,6,,,2,1,2,2,1,1,4,4,2,2,4,2,1,4,4,4,2,2,2,2,2,2,5,2,4,,,1,,,,2,4,4,3,2,3,4,4,2,3,4,2,2,4,5,4,4,4,2,4,4,4,5,4,4,2,2,4,2
23525,5,5,,1,,3,1,2,,2,,,0,5,1,1,1,5,3,1,5,5,5,1,2,4,5,3,5,5,5,5,,,1,,,,5,5,5,1,4,3,1,5,4,1,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,1,2,5,4
23526,2,1,,1,6,4,2,2,1,2,1,1,0,3,2,3,1,1,3,1,1,1,1,2,1,1,2,2,1,1,2,2,,,1,,,,1,2,1,2,2,1,1,1,2,1,1,1,2,1,2,2,2,3,1,4,2,1,3,1,4,1,2,4,2
23527,1,1,4,1,,2,2,2,1,2,1,,0,2,1,2,2,2,2,1,1,2,1,1,2,1,2,1,2,2,2,2,,,2,,,,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1
23528,5,5,4,1,6,1,1,2,1,2,2,1,0,1,3,1,1,2,1,1,3,1,1,1,2,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,3,2,1,1,1,1,1,1,3,1
23529,5,2,,1,6,3,,2,,2,,1,1,5,5,4,2,5,5,5,5,5,5,2,5,4,5,3,3,5,5,5,5,5,2,5,5,5,5,5,5,5,4,5,4,2,3,2,5,5,5,5,5,5,5,5,1,5,5,4,5,5,5,5,5,5,1
2353,5,3,4,1,7,1,2,2,1,2,2,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1
